timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1654010418618,11,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,1,https://localhost:44339/listings/listings/id/23601178,,11,ISO-8859-1,1,0,patrick,0,9
1654010418618,173,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,1,https://localhost:44339/listings/geojson,,156,utf-8,1,0,patrick,0,9
1654010418618,343,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,1,https://localhost:44339/graph/neighbourhoods,,343,utf-8,1,0,patrick,0,9
1654010418619,670,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,1,https://localhost:44339/listings,,455,utf-8,1,0,patrick,0,8
1654010419461,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,1,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010419461,93,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,1,https://localhost:44339/listings/geojson,,78,utf-8,1,0,patrick,0,7
1654010419461,232,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,1,https://localhost:44339/graph/neighbourhoods,,232,utf-8,1,0,patrick,0,11
1654010419461,575,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,1,https://localhost:44339/listings,,364,utf-8,1,0,patrick,0,11
1654010420295,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,1,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,8
1654010420295,72,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,1,https://localhost:44339/listings/geojson,,55,utf-8,1,0,patrick,0,8
1654010420295,200,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,1,https://localhost:44339/graph/neighbourhoods,,200,utf-8,1,0,patrick,0,7
1654010420295,538,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,1,https://localhost:44339/listings,,327,utf-8,1,0,patrick,0,8
1654010421128,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,1,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010421128,65,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,1,https://localhost:44339/listings/geojson,,50,utf-8,1,0,patrick,0,8
1654010421128,189,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,1,https://localhost:44339/graph/neighbourhoods,,189,utf-8,1,0,patrick,0,8
1654010421128,550,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,1,https://localhost:44339/listings,,327,utf-8,1,0,patrick,0,7
1654010421951,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,1,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,9
1654010421951,85,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,1,https://localhost:44339/listings/geojson,,67,utf-8,1,0,patrick,0,11
1654010421951,226,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,1,https://localhost:44339/graph/neighbourhoods,,226,utf-8,1,0,patrick,0,9
1654010422374,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,2,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010422374,82,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,2,https://localhost:44339/listings/geojson,,63,utf-8,1,0,patrick,0,7
1654010422374,234,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,234,utf-8,1,0,patrick,0,8
1654010421951,730,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,2,https://localhost:44339/listings,,401,utf-8,1,0,patrick,0,12
1654010422784,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,2,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,9
1654010422784,88,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,2,https://localhost:44339/listings/geojson,,70,utf-8,1,0,patrick,0,9
1654010422784,271,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,271,utf-8,1,0,patrick,0,9
1654010422374,812,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,2,https://localhost:44339/listings,,441,utf-8,1,0,patrick,0,7
1654010423210,9,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,2,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,9
1654010423210,75,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,2,https://localhost:44339/listings/geojson,,57,utf-8,1,0,patrick,0,7
1654010423210,220,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,220,utf-8,1,0,patrick,0,8
1654010422784,802,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,2,https://localhost:44339/listings,,515,utf-8,1,0,patrick,0,10
1654010423619,11,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,2,https://localhost:44339/listings/listings/id/23601178,,11,ISO-8859-1,1,0,patrick,0,10
1654010423619,80,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,2,https://localhost:44339/listings/geojson,,63,utf-8,1,0,patrick,0,10
1654010423620,239,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,239,utf-8,1,0,patrick,0,7
1654010423210,741,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,2,https://localhost:44339/listings,,407,utf-8,1,0,patrick,0,8
1654010424046,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,2,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,9
1654010424046,84,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,2,https://localhost:44339/listings/geojson,,67,utf-8,1,0,patrick,0,9
1654010424046,224,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,224,utf-8,1,0,patrick,0,8
1654010423619,713,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,2,https://localhost:44339/listings,,424,utf-8,1,0,patrick,0,8
1654010424455,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,2,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010424455,65,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,2,https://localhost:44339/listings/geojson,,51,utf-8,1,0,patrick,0,8
1654010424455,197,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,197,utf-8,1,0,patrick,0,7
1654010424046,649,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,2,https://localhost:44339/listings,,374,utf-8,1,0,patrick,0,9
1654010424874,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,2,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010424874,69,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,2,https://localhost:44339/listings/geojson,,54,utf-8,1,0,patrick,0,8
1654010424456,614,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,2,https://localhost:44339/listings,,352,utf-8,1,0,patrick,0,7
1654010424874,205,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,1,https://localhost:44339/graph/neighbourhoods,,205,utf-8,1,0,patrick,0,8
1654010425158,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,2,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010425158,74,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,2,https://localhost:44339/listings/geojson,,60,utf-8,1,0,patrick,0,7
1654010425158,200,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,200,utf-8,1,0,patrick,0,8
1654010425424,7,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,7,ISO-8859-1,1,0,patrick,0,7
1654010425424,76,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,58,utf-8,1,0,patrick,0,7
1654010424874,629,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,368,utf-8,1,0,patrick,0,8
1654010425424,214,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,214,utf-8,1,0,patrick,0,7
1654010425708,9,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,9
1654010425708,89,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,62,utf-8,1,0,patrick,0,8
1654010425158,702,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,393,utf-8,1,0,patrick,0,8
1654010425708,235,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,235,utf-8,1,0,patrick,0,8
1654010425990,7,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,7,ISO-8859-1,1,0,patrick,0,7
1654010425990,70,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,54,utf-8,1,0,patrick,0,6
1654010425423,723,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,443,utf-8,1,0,patrick,0,8
1654010425990,208,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,208,utf-8,1,0,patrick,0,7
1654010426257,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,9
1654010426257,109,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,93,utf-8,1,0,patrick,0,8
1654010425708,774,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,451,utf-8,1,0,patrick,0,8
1654010426257,249,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,249,utf-8,1,0,patrick,0,7
1654010426539,9,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,9
1654010426539,73,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,58,utf-8,1,0,patrick,0,10
1654010425990,757,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,458,utf-8,1,0,patrick,0,7
1654010426539,214,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,214,utf-8,1,0,patrick,0,10
1654010426824,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010426824,74,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,59,utf-8,1,0,patrick,0,9
1654010426257,719,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,447,utf-8,1,0,patrick,0,7
1654010426824,213,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,213,utf-8,1,0,patrick,0,8
1654010427093,9,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,8
1654010427093,69,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,55,utf-8,1,0,patrick,0,10
1654010426539,657,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,386,utf-8,1,0,patrick,0,8
1654010427093,226,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,226,utf-8,1,0,patrick,0,10
1654010427378,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010427378,70,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,56,utf-8,1,0,patrick,0,8
1654010426824,663,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,386,utf-8,1,0,patrick,0,9
1654010427378,208,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,2,https://localhost:44339/graph/neighbourhoods,,208,utf-8,1,0,patrick,0,10
1654010427647,9,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,9
1654010427647,72,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,58,utf-8,1,0,patrick,0,9
1654010427093,668,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,390,utf-8,1,0,patrick,0,8
1654010427854,9,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,8
1654010427647,217,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,3,https://localhost:44339/graph/neighbourhoods,,217,utf-8,1,0,patrick,0,8
1654010427854,72,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,57,utf-8,1,0,patrick,0,9
1654010427854,209,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,3,https://localhost:44339/graph/neighbourhoods,,209,utf-8,1,0,patrick,0,8
1654010427378,692,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,3,https://localhost:44339/listings,,389,utf-8,1,0,patrick,0,7
1654010428074,8,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,3,https://localhost:44339/listings/listings/id/23601178,,8,ISO-8859-1,1,0,patrick,0,7
1654010428074,70,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,3,https://localhost:44339/listings/geojson,,55,utf-8,1,0,patrick,0,6
1654010428279,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,4,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,10
1654010428074,218,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,218,utf-8,1,0,patrick,0,7
1654010428279,92,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,74,utf-8,1,0,patrick,0,9
1654010427647,726,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,4,https://localhost:44339/listings,,402,utf-8,1,0,patrick,0,8
1654010428501,15,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,4,https://localhost:44339/listings/listings/id/23601178,,15,ISO-8859-1,1,0,patrick,0,14
1654010428500,99,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,81,utf-8,1,0,patrick,0,10
1654010428279,329,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,329,utf-8,1,0,patrick,0,10
1654010427854,817,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,4,https://localhost:44339/listings,,396,utf-8,1,0,patrick,0,7
1654010428697,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,4,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,9
1654010428501,285,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,285,utf-8,1,0,patrick,0,9
1654010428697,92,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,75,utf-8,1,0,patrick,0,9
1654010428903,12,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,5,https://localhost:44339/listings/listings/id/23601178,,12,ISO-8859-1,1,0,patrick,0,11
1654010428074,848,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,5,https://localhost:44339/listings,,504,utf-8,1,0,patrick,0,7
1654010428697,270,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,270,utf-8,1,0,patrick,0,10
1654010428903,86,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,70,utf-8,1,0,patrick,0,9
1654010429107,9,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,5,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,9
1654010428903,265,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,5,https://localhost:44339/graph/neighbourhoods,,265,utf-8,1,0,patrick,0,10
1654010428279,910,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,5,https://localhost:44339/listings,,565,utf-8,1,0,patrick,0,9
1654010429107,92,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,74,utf-8,1,0,patrick,0,9
1654010428501,820,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,4,https://localhost:44339/listings,,486,utf-8,1,0,patrick,0,9
1654010429323,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,4,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,9
1654010429107,271,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,271,utf-8,1,0,patrick,0,9
1654010429323,78,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,62,utf-8,1,0,patrick,0,8
1654010428697,820,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,4,https://localhost:44339/listings,,477,utf-8,1,0,patrick,0,9
1654010429524,23,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,4,https://localhost:44339/listings/listings/id/23601178,,23,ISO-8859-1,1,0,patrick,0,23
1654010429323,249,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,249,utf-8,1,0,patrick,0,9
1654010429524,93,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,75,utf-8,1,0,patrick,0,21
1654010428903,802,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,4,https://localhost:44339/listings,,482,utf-8,1,0,patrick,0,10
1654010429741,9,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,4,https://localhost:44339/listings/listings/id/23601178,,9,ISO-8859-1,1,0,patrick,0,9
1654010429524,254,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,254,utf-8,1,0,patrick,0,21
1654010429741,83,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,68,utf-8,1,0,patrick,0,8
1654010429107,830,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,4,https://localhost:44339/listings,,498,utf-8,1,0,patrick,0,9
1654010429945,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,4,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,9
1654010429741,308,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,308,utf-8,1,0,patrick,0,9
1654010429945,133,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,117,utf-8,1,0,patrick,0,9
1654010430151,11,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,5,https://localhost:44339/listings/listings/id/23601178,,11,ISO-8859-1,1,0,patrick,0,10
1654010429323,851,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,5,https://localhost:44339/listings,,464,utf-8,1,0,patrick,0,8
1654010429945,288,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,288,utf-8,1,0,patrick,0,9
1654010430151,92,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,74,utf-8,1,0,patrick,0,10
1654010430357,28,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,5,https://localhost:44339/listings/listings/id/23601178,,28,ISO-8859-1,1,0,patrick,0,27
1654010429524,872,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,5,https://localhost:44339/listings,,534,utf-8,1,0,patrick,0,21
1654010430151,296,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,296,utf-8,1,0,patrick,0,10
1654010430357,111,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,95,utf-8,1,0,patrick,0,27
1654010430561,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,5,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,9
1654010429741,859,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,5,https://localhost:44339/listings,,511,utf-8,1,0,patrick,0,8
1654010430357,278,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,4,https://localhost:44339/graph/neighbourhoods,,278,utf-8,1,0,patrick,0,27
1654010430561,85,https://localhost:44339/listings/geojson,200,OK,parallel bzm - Parallel Controller,text,true,,1219276,136,3,4,https://localhost:44339/listings/geojson,,69,utf-8,1,0,patrick,0,9
1654010430780,10,https://localhost:44339/listings/id/23601178,200,OK,parallel bzm - Parallel Controller,text,true,,1455,149,4,5,https://localhost:44339/listings/listings/id/23601178,,10,ISO-8859-1,1,0,patrick,0,9
1654010430561,234,https://localhost:44339/graph/neighbourhoods,200,OK,parallel bzm - Parallel Controller,text,true,,731,140,2,5,https://localhost:44339/graph/neighbourhoods,,234,utf-8,1,0,patrick,0,10
1654010429945,864,https://localhost:44339/listings,200,OK,parallel bzm - Parallel Controller,text,true,,24728362,128,1,5,https://localhost:44339/listings,,530,utf-8,1,0,patrick,0,9
